primary_key,table_name,table_type,column_names,type,relationship_kind,primary_key_reference,schema_name,view_primary_key
2060,CAM_DS_SITE_GU_DENORM,VIEW,PARTY_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2061,CAM_DS_SITE_GU_DENORM,VIEW,PARTY_STATUS,VARCHAR(1),COLUMN,N,CPS_DSCI_BR,36
2062,CAM_DS_SITE_GU_DENORM,VIEW,CUST_ACCOUNT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2063,CAM_DS_SITE_GU_DENORM,VIEW,ACCOUNT_NUMBER,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2064,CAM_DS_SITE_GU_DENORM,VIEW,ACCOUNT_STATUS,VARCHAR(1),COLUMN,N,CPS_DSCI_BR,36
2065,CAM_DS_SITE_GU_DENORM,VIEW,SALES_CHANNEL_CODE,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2066,CAM_DS_SITE_GU_DENORM,VIEW,ACCOUNT_SI_FLAG,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2067,CAM_DS_SITE_GU_DENORM,VIEW,OE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2068,CAM_DS_SITE_GU_DENORM,VIEW,OE_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2069,CAM_DS_SITE_GU_DENORM,VIEW,NRT_CREATION_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,36
2070,CAM_DS_SITE_GU_DENORM,VIEW,NRT_CREATED_BY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2071,CAM_DS_SITE_GU_DENORM,VIEW,NRT_LAST_UPDATE_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,36
2072,CAM_DS_SITE_GU_DENORM,VIEW,NRT_LAST_UPDATED_BY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2073,CAM_DS_SITE_GU_DENORM,VIEW,NRT_REQUEST_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2074,CAM_DS_SITE_GU_DENORM,VIEW,NRT_PROGRAM_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2075,CAM_DS_SITE_GU_DENORM,VIEW,BEGEO_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2076,CAM_DS_SITE_GU_DENORM,VIEW,BE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2077,CAM_DS_SITE_GU_DENORM,VIEW,IDENTIFIER_SITE_USE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2078,CAM_DS_SITE_GU_DENORM,VIEW,IB_COUNT_COVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2079,CAM_DS_SITE_GU_DENORM,VIEW,IB_COUNT_UNCOVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2080,CAM_DS_SITE_GU_DENORM,VIEW,IB_COUNT_NEVER_COVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2081,CAM_DS_SITE_GU_DENORM,VIEW,GSTIN_NUMBER,VARCHAR(240),COLUMN,N,CPS_DSCI_BR,36
2082,CAM_DS_SITE_GU_DENORM,VIEW,COUNTRY_CODE_ISO,VARCHAR(30),COLUMN,N,CPS_DSCI_BR,36
2083,CAM_DS_SITE_GU_DENORM,VIEW,HQ_PARTY_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2084,CAM_DS_SITE_GU_DENORM,VIEW,PARENT_PARTY_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2085,CAM_DS_SITE_GU_DENORM,VIEW,PARTNER_TYPE,VARCHAR(2000),COLUMN,N,CPS_DSCI_BR,36
2086,CAM_DS_SITE_GU_DENORM,VIEW,BEGEO_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2087,CAM_DS_SITE_GU_DENORM,VIEW,SITE_USE_CREATION_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,36
2088,CAM_DS_SITE_GU_DENORM,VIEW,CR_ADDRESS1,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2089,CAM_DS_SITE_GU_DENORM,VIEW,CR_ADDRESS2,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2090,CAM_DS_SITE_GU_DENORM,VIEW,CR_ADDRESS3,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2091,CAM_DS_SITE_GU_DENORM,VIEW,CR_ADDRESS4,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2092,CAM_DS_SITE_GU_DENORM,VIEW,CR_CITY,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2093,CAM_DS_SITE_GU_DENORM,VIEW,CR_STATE,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2094,CAM_DS_SITE_GU_DENORM,VIEW,CR_PROVINCE,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2095,CAM_DS_SITE_GU_DENORM,VIEW,CR_POSTAL_CODE,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2096,CAM_DS_SITE_GU_DENORM,VIEW,CR_COUNTY,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2097,CAM_DS_SITE_GU_DENORM,VIEW,CR_COUNTRY,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2098,CAM_DS_SITE_GU_DENORM,VIEW,CR_PARSED_STREET_ADDRESS6,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2099,CAM_DS_SITE_GU_DENORM,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,36
2100,CAM_DS_SITE_GU_DENORM,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,36
2101,CAM_DS_SITE_GU_DENORM,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,36
2102,CAM_DS_SITE_GU_DENORM,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,36
2103,CAM_DS_SITE_GU_DENORM,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,36
2104,CAM_DS_SITE_GU_DENORM,VIEW,EDWSF_SOURCE_DELETED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR,36
2105,CAM_DS_SITE_GU_DENORM,VIEW,CR_COUNTRY_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2106,CAM_DS_SITE_GU_DENORM,VIEW,CR_CLEANSED_STATUS,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2107,CAM_DS_SITE_GU_DENORM,VIEW,DROP_SHIP_SITE_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR,36
2108,CAM_DS_SITE_GU_DENORM,VIEW,COUNTRY_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2109,CAM_DS_SITE_GU_DENORM,VIEW,CR_HIERARCHY,VARCHAR(4000),COLUMN,N,CPS_DSCI_BR,36
2110,CAM_DS_SITE_GU_DENORM,VIEW,IB_COVERED_PRODUCT_LIST,FLOAT,COLUMN,N,CPS_DSCI_BR,36
2111,CAM_DS_SITE_GU_DENORM,VIEW,IB_UNCOVERED_PRODUCT_LIST,FLOAT,COLUMN,N,CPS_DSCI_BR,36
2112,CAM_DS_SITE_GU_DENORM,VIEW,IB_NEVER_COVERED_PRODUCT_LIST,FLOAT,COLUMN,N,CPS_DSCI_BR,36
2113,CAM_DS_SITE_GU_DENORM,VIEW,CR_COMPLETENESS_STATUS,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2114,CAM_DS_SITE_GU_DENORM,VIEW,CR_THEATER,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2115,CAM_DS_SITE_GU_DENORM,VIEW,CR_PARTY_STATUS,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2116,CAM_DS_SITE_GU_DENORM,VIEW,STATE_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2117,CAM_DS_SITE_GU_DENORM,VIEW,CR_STATE_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,36
2118,CAM_DS_SITE_GU_DENORM,VIEW,IB_COUNT_INACTIVE,FLOAT,COLUMN,N,CPS_DSCI_BR,36
2119,CAM_DS_SITE_GU_DENORM,VIEW,PARTNER_REGISTRATION_STATUS,VARCHAR(2000),COLUMN,N,CPS_DSCI_BR,36
2120,CAM_DS_SITE_GU_DENORM,VIEW,PARTNER_BUY_METHOD_CODE,VARCHAR(2000),COLUMN,N,CPS_DSCI_BR,36
2121,CAM_DS_SITE_GU_DENORM,VIEW,CAV_ID,FLOAT,COLUMN,N,CPS_DSCI_BR,36
2122,CAM_DS_SITE_GU_DENORM,VIEW,CAV_NAME,VARCHAR(720),COLUMN,N,CPS_DSCI_BR,36
2123,CAM_DS_SITE_GU_DENORM,VIEW,CAV_BU_ID,FLOAT,COLUMN,N,CPS_DSCI_BR,36
2124,CAM_DS_SITE_GU_DENORM,VIEW,CAV_BU_NAME,VARCHAR(720),COLUMN,N,CPS_DSCI_BR,36
2125,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,OBJECT_ATTRIBUTE_ID,FLOAT,COLUMN,N,CPS_DSCI_BR,37
2126,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,ATTRIBUTE_ID,FLOAT,COLUMN,N,CPS_DSCI_BR,37
2127,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,ATTRIBUTE_NAME,VARCHAR(30),COLUMN,N,CPS_DSCI_BR,37
2128,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,ATTRIBUTE_VALUE,VARCHAR(240),COLUMN,N,CPS_DSCI_BR,37
2129,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,OBJECT_TYPE,VARCHAR(40),COLUMN,N,CPS_DSCI_BR,37
2130,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,OBJECT_ID,FLOAT,COLUMN,N,CPS_DSCI_BR,37
2131,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,OBJECT_NAME,VARCHAR(40),COLUMN,N,CPS_DSCI_BR,37
2132,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,ORGANIZATION_ID,FLOAT,COLUMN,N,CPS_DSCI_BR,37
2133,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,ENABLED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR,37
2134,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,CASCADE_ENABLED,VARCHAR(1),COLUMN,N,CPS_DSCI_BR,37
2135,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,CREATED_BY,VARCHAR(8),COLUMN,N,CPS_DSCI_BR,37
2136,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,CREATION_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,37
2137,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,LAST_UPDATED_BY,VARCHAR(8),COLUMN,N,CPS_DSCI_BR,37
2138,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,LAST_UPDATE_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,37
2139,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,ATTRIBUTE_ACCESS_ROLE,VARCHAR(40),COLUMN,N,CPS_DSCI_BR,37
2140,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,CASCADE_FROM_OBJECT_NAME,VARCHAR(40),COLUMN,N,CPS_DSCI_BR,37
2141,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,COMMENTS,VARCHAR(240),COLUMN,N,CPS_DSCI_BR,37
2142,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,CASCADE_FROM_OBJECT_TYPE,VARCHAR(30),COLUMN,N,CPS_DSCI_BR,37
2143,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,GG_ENQUEUE_TIME,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,37
2144,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,GG_DEQUEUE_TIME,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,37
2145,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,37
2146,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,37
2147,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,37
2148,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,37
2149,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,37
2150,CAM_DS_SPD_OBJECT_ATTRIBUTES,VIEW,EDWSF_SOURCE_DELETED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR,37
2151,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,BK_EOL_BULLETIN_PRODUCT_TYP_CD,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,38
2152,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,BK_END_OF_LIFE_REQUEST_NUM,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,38
2153,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,LAST_SUPPORT_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2154,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,END_OF_NEW_SVC_ATTACHMENT_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2155,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,END_OF_SOFTWARE_MAINTENANCE_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2156,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,END_OF_MANUFACTURING_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2157,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,END_OF_SFTWR_LICENSE_AVAIL_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2158,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,END_OF_ROUTINE_FAIL_ANLYSYS_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2159,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,END_OF_TAC_ENGG_SUPPORT_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2160,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EOL_EXTERNAL_ANNOUNCE_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2161,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,END_OF_SVC_CONTRACT_RNWL_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2162,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,END_OF_SALE_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2163,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EDW_CREATE_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR,38
2164,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EDW_CREATE_USER,VARCHAR(30),COLUMN,N,CPS_DSCI_BR,38
2165,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EDW_UPDATE_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR,38
2166,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EDW_UPDATE_USER,VARCHAR(30),COLUMN,N,CPS_DSCI_BR,38
2167,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EOL_SOFTWARE_AVAILABLE_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2168,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EOL_SIGNATURE_RELEASE_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2169,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,END_OF_CHANGE_DT,DATE,COLUMN,N,CPS_DSCI_BR,38
2170,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,38
2171,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,38
2172,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,38
2173,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,38
2174,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,38
2175,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,EDWSF_SOURCE_DELETED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR,38
2176,CAM_EOL_BULLETIN_MILESTONE_GROUP,VIEW,SOURCE_DELETED_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR,38
2177,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ORGANIZATION_ID,"NUMBER(15,0)",COLUMN,N,CPS_DSCI_BR,39
2178,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,BUSINESS_GROUP_ID,"NUMBER(15,0)",COLUMN,N,CPS_DSCI_BR,39
2179,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,COST_ALLOCATION_KEYFLEX_ID,"NUMBER(9,0)",COLUMN,N,CPS_DSCI_BR,39
2180,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,LOCATION_ID,"NUMBER(15,0)",COLUMN,N,CPS_DSCI_BR,39
2181,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,SOFT_CODING_KEYFLEX_ID,"NUMBER(15,0)",COLUMN,N,CPS_DSCI_BR,39
2182,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,DATE_FROM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,39
2183,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,NAME,VARCHAR(240),COLUMN,N,CPS_DSCI_BR,39
2184,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,DATE_TO,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,39
2185,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,INTERNAL_EXTERNAL_FLAG,VARCHAR(30),COLUMN,N,CPS_DSCI_BR,39
2186,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,INTERNAL_ADDRESS_LINE,VARCHAR(80),COLUMN,N,CPS_DSCI_BR,39
2187,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,TYPE,VARCHAR(30),COLUMN,N,CPS_DSCI_BR,39
2188,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,REQUEST_ID,"NUMBER(15,0)",COLUMN,N,CPS_DSCI_BR,39
2189,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,PROGRAM_APPLICATION_ID,"NUMBER(15,0)",COLUMN,N,CPS_DSCI_BR,39
2190,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,PROGRAM_ID,"NUMBER(15,0)",COLUMN,N,CPS_DSCI_BR,39
2191,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,PROGRAM_UPDATE_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,39
2192,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE_CATEGORY,VARCHAR(30),COLUMN,N,CPS_DSCI_BR,39
2193,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE1,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2194,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE2,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2195,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE3,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2196,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE4,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2197,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE5,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2198,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE6,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2199,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE7,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2200,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE8,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2201,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE9,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2202,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE10,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2203,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE11,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2204,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE12,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2205,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE13,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2206,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE14,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2207,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE15,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2208,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE16,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2209,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE17,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2210,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE18,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2211,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE19,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2212,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE20,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2213,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,LAST_UPDATE_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,39
2214,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,LAST_UPDATED_BY,"NUMBER(15,0)",COLUMN,N,CPS_DSCI_BR,39
2215,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,LAST_UPDATE_LOGIN,"NUMBER(15,0)",COLUMN,N,CPS_DSCI_BR,39
2216,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,CREATED_BY,"NUMBER(15,0)",COLUMN,N,CPS_DSCI_BR,39
2217,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,CREATION_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,39
2218,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,OBJECT_VERSION_NUMBER,"NUMBER(9,0)",COLUMN,N,CPS_DSCI_BR,39
2219,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,PARTY_ID,"NUMBER(15,0)",COLUMN,N,CPS_DSCI_BR,39
2220,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,COMMENTS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,39
2221,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE21,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2222,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE22,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2223,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE23,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2224,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE24,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2225,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE25,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2226,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE26,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2227,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE27,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2228,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE28,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2229,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE29,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2230,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,ATTRIBUTE30,VARCHAR(150),COLUMN,N,CPS_DSCI_BR,39
2231,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,39
2232,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,39
2233,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,39
2234,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,39
2235,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,39
2236,CAM_HR_ALL_ORGANIZATION_UNITS,VIEW,EDWSF_SOURCE_DELETED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR,39
2237,CAM_PARTY_IDENTITY,VIEW,PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,40
2238,CAM_PARTY_IDENTITY,VIEW,PARENT_PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,40
2239,CAM_PARTY_IDENTITY,VIEW,PARTY_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR,40
2240,CAM_PARTY_IDENTITY,VIEW,NODE_TYPE,VARCHAR(30),COLUMN,N,CPS_DSCI_BR,40
