View_Name,View_Column,Column_Type,Source_Table,Source_Column,Expression_Type
DC_CURRENT_SNAP_EOL,END_OF_TAC_ENGG_SUPPORT_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_TAC_ENGG_SUPPORT_DT,
DC_CURRENT_SNAP_EOL,ORDERV,DIRECT,DAILY_EOL_2025_10_25,ORDERV,
DC_CURRENT_SNAP_COVERED_I,SOURCE_IDENTIFIER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SOURCE_IDENTIFIER,
DC_CURRENT_SNAP_COVERED_I,COVERED_LINE_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,COVERED_LINE_ID,
DC_CURRENT_SNAP_COVERED_I,PARENT_INSTANCE_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,PARENT_INSTANCE_ID,
DC_CURRENT_SNAP_COVERED_I,INSTANCE_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,INSTANCE_ID,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_ID,
DC_CURRENT_SNAP_COVERED_I,SERVICE_LINE_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SERVICE_LINE_ID,
DC_CURRENT_SNAP_COVERED_I,STS_CODE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,STS_CODE,
DC_CURRENT_SNAP_COVERED_I,START_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,START_DATE,
DC_CURRENT_SNAP_COVERED_I,END_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,END_DATE,
DC_CURRENT_SNAP_COVERED_I,CLE_ID_RENEWED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CLE_ID_RENEWED,
DC_CURRENT_SNAP_COVERED_I,CLE_ID_RENEWED_TO,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CLE_ID_RENEWED_TO,
DC_CURRENT_SNAP_COVERED_I,DNR_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,DNR_FLAG,
DC_CURRENT_SNAP_COVERED_I,PRICE_NEGOTIATED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,PRICE_NEGOTIATED,
DC_CURRENT_SNAP_COVERED_I,PRICE_UNIT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,PRICE_UNIT,
DC_CURRENT_SNAP_COVERED_I,MAINTENANCE_PO_NUMBER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MAINTENANCE_PO_NUMBER,
DC_CURRENT_SNAP_COVERED_I,MAINTENANCE_SO_NUMBER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MAINTENANCE_SO_NUMBER,
DC_CURRENT_SNAP_COVERED_I,DATE_TERMINATED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,DATE_TERMINATED,
DC_CURRENT_SNAP_COVERED_I,LINE_NUMBER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LINE_NUMBER,
DC_CURRENT_SNAP_COVERED_I,LINE_CREATION_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LINE_CREATION_DATE,
DC_CURRENT_SNAP_COVERED_I,LINE_LAST_UPDATE_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LINE_LAST_UPDATE_DATE,
DC_CURRENT_SNAP_COVERED_I,LINE_CREATED_BY,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LINE_CREATED_BY,
DC_CURRENT_SNAP_COVERED_I,LINE_LAST_UPDATED_BY,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LINE_LAST_UPDATED_BY,
DC_CURRENT_SNAP_COVERED_I,CURRENCY_CODE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CURRENCY_CODE,
DC_CURRENT_SNAP_COVERED_I,DATE_RENEWED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,DATE_RENEWED,
DC_CURRENT_SNAP_COVERED_I,CVD_ATTRIBUTE14,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CVD_ATTRIBUTE14,
DC_CURRENT_SNAP_COVERED_I,CVD_ATTRIBUTE15,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CVD_ATTRIBUTE15,
DC_CURRENT_SNAP_COVERED_I,DUPLICATE_COVERAGE_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,DUPLICATE_COVERAGE_FLAG,
DC_CURRENT_SNAP_COVERED_I,DUPLICATE_CVG_REF_LINE_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,DUPLICATE_CVG_REF_LINE_ID,
DC_CURRENT_SNAP_COVERED_I,USD_PRICE_NEGOTIATED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,USD_PRICE_NEGOTIATED,
DC_CURRENT_SNAP_COVERED_I,USD_PRICE_UNIT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,USD_PRICE_UNIT,
DC_CURRENT_SNAP_COVERED_I,USD_CONVERSION_RATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,USD_CONVERSION_RATE,
DC_CURRENT_SNAP_COVERED_I,COVERED_LINE_MOVED_FROM,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,COVERED_LINE_MOVED_FROM,
DC_CURRENT_SNAP_COVERED_I,COVERED_LINE_MOVED_TO,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,COVERED_LINE_MOVED_TO,
DC_CURRENT_SNAP_COVERED_I,SAVA,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SAVA,
DC_CURRENT_SNAP_COVERED_I,MAPPED_SKU,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MAPPED_SKU,
DC_CURRENT_SNAP_COVERED_I,OFFER_TYPE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,OFFER_TYPE,
DC_CURRENT_SNAP_COVERED_I,ACTUAL_PRICE_NEGOTIATED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,ACTUAL_PRICE_NEGOTIATED,
DC_CURRENT_SNAP_COVERED_I,QUOTE_NUMBER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,QUOTE_NUMBER,
DC_CURRENT_SNAP_COVERED_I,OFFER_ATO_SUITE_NAME,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,OFFER_ATO_SUITE_NAME,
DC_CURRENT_SNAP_COVERED_I,TERMINATION_CREDIT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,TERMINATION_CREDIT,
DC_CURRENT_SNAP_COVERED_I,LAST_COVERAGE_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LAST_COVERAGE_DATE,
DC_CURRENT_SNAP_COVERED_I,FLAG_WE_USE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,FLAG_WE_USE,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_OU_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_OU_ID,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_OU_NAME,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_OU_NAME,
DC_CURRENT_SNAP_COVERED_I,MEU_ALLOWED_CONTRACT_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MEU_ALLOWED_CONTRACT_FLAG,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_INSTALL_GU_COUNT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_INSTALL_GU_COUNT,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_START_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_START_DATE,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_END_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_END_DATE,
DC_CURRENT_SNAP_COVERED_I,CX_EA_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CX_EA_FLAG,
DC_CURRENT_SNAP_COVERED_I,PRODUCT_BILL_TO_PARTY_NAME,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,PRODUCT_BILL_TO_PARTY_NAME,
DC_CURRENT_SNAP_COVERED_I,PRODUCT_BILL_TO_PARTY_ID_PARENT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,PRODUCT_BILL_TO_PARTY_ID_PARENT,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_ID,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_ADDRESS,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_ADDRESS,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_CITY,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_CITY,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_COUNTRY,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_COUNTRY,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_PROVINCE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_PROVINCE,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_POSTAL_CODE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_POSTAL_CODE,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_NUMBER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_NUMBER,
DC_CURRENT_SNAP_COVERED_I,SERVICE_LEVEL,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SERVICE_LEVEL,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_STATUS,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_STATUS,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_NAME,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_NAME,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_GU_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_GU_ID,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_GU_NAME,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_GU_NAME,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_PARTY_NAME_PARENT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_PARTY_NAME_PARENT,
DC_CURRENT_SNAP_COVERED_I,SERVICE_LEVEL_DESCRIPTION,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SERVICE_LEVEL_DESCRIPTION,
DC_CURRENT_SNAP_COVERED_I,CISCO_BRANDED_SERVICE_TAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CISCO_BRANDED_SERVICE_TAG,
DC_CURRENT_SNAP_COVERED_I,SLA_START_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SLA_START_DATE,
DC_CURRENT_SNAP_COVERED_I,SLA_END_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SLA_END_DATE,
DC_CURRENT_SNAP_COVERED_I,MSS_CONTRACT_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MSS_CONTRACT_FLAG,
DC_CURRENT_SNAP_COVERED_I,SLA_STATUS,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SLA_STATUS,
DC_CURRENT_SNAP_COVERED_I,SERVICE_PARTNER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SERVICE_PARTNER,
DC_CURRENT_SNAP_COVERED_I,SFC_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SFC_FLAG,
DC_CURRENT_SNAP_COVERED_I,BILL_TO_ORG_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,BILL_TO_ORG_ID,
DC_CURRENT_SNAP_COVERED_I,MD5_HASH,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MD5_HASH,
DC_CURRENT_SNAP_COVERED_I,ORDERV_CURRENT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,ORDERV_CURRENT,
DC_CURRENT_SNAP_COVERED_I,SOURCE_IDENTIFIER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SOURCE_IDENTIFIER,
DC_CURRENT_SNAP_COVERED_I,COVERED_LINE_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,COVERED_LINE_ID,
DC_CURRENT_SNAP_COVERED_I,PARENT_INSTANCE_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,PARENT_INSTANCE_ID,
DC_CURRENT_SNAP_COVERED_I,INSTANCE_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,INSTANCE_ID,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_ID,
DC_CURRENT_SNAP_COVERED_I,SERVICE_LINE_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SERVICE_LINE_ID,
DC_CURRENT_SNAP_COVERED_I,STS_CODE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,STS_CODE,
DC_CURRENT_SNAP_COVERED_I,START_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,START_DATE,
DC_CURRENT_SNAP_COVERED_I,END_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,END_DATE,
DC_CURRENT_SNAP_COVERED_I,CLE_ID_RENEWED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CLE_ID_RENEWED,
DC_CURRENT_SNAP_COVERED_I,CLE_ID_RENEWED_TO,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CLE_ID_RENEWED_TO,
DC_CURRENT_SNAP_COVERED_I,DNR_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,DNR_FLAG,
DC_CURRENT_SNAP_COVERED_I,PRICE_NEGOTIATED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,PRICE_NEGOTIATED,
DC_CURRENT_SNAP_COVERED_I,PRICE_UNIT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,PRICE_UNIT,
DC_CURRENT_SNAP_COVERED_I,MAINTENANCE_PO_NUMBER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MAINTENANCE_PO_NUMBER,
DC_CURRENT_SNAP_COVERED_I,MAINTENANCE_SO_NUMBER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MAINTENANCE_SO_NUMBER,
DC_CURRENT_SNAP_COVERED_I,DATE_TERMINATED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,DATE_TERMINATED,
DC_CURRENT_SNAP_COVERED_I,LINE_NUMBER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LINE_NUMBER,
DC_CURRENT_SNAP_COVERED_I,LINE_CREATION_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LINE_CREATION_DATE,
DC_CURRENT_SNAP_COVERED_I,LINE_LAST_UPDATE_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LINE_LAST_UPDATE_DATE,
DC_CURRENT_SNAP_COVERED_I,LINE_CREATED_BY,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LINE_CREATED_BY,
DC_CURRENT_SNAP_COVERED_I,LINE_LAST_UPDATED_BY,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LINE_LAST_UPDATED_BY,
DC_CURRENT_SNAP_COVERED_I,CURRENCY_CODE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CURRENCY_CODE,
DC_CURRENT_SNAP_COVERED_I,DATE_RENEWED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,DATE_RENEWED,
DC_CURRENT_SNAP_COVERED_I,CVD_ATTRIBUTE14,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CVD_ATTRIBUTE14,
DC_CURRENT_SNAP_COVERED_I,CVD_ATTRIBUTE15,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CVD_ATTRIBUTE15,
DC_CURRENT_SNAP_COVERED_I,DUPLICATE_COVERAGE_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,DUPLICATE_COVERAGE_FLAG,
DC_CURRENT_SNAP_COVERED_I,DUPLICATE_CVG_REF_LINE_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,DUPLICATE_CVG_REF_LINE_ID,
DC_CURRENT_SNAP_COVERED_I,USD_PRICE_NEGOTIATED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,USD_PRICE_NEGOTIATED,
DC_CURRENT_SNAP_COVERED_I,USD_PRICE_UNIT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,USD_PRICE_UNIT,
DC_CURRENT_SNAP_COVERED_I,USD_CONVERSION_RATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,USD_CONVERSION_RATE,
DC_CURRENT_SNAP_COVERED_I,COVERED_LINE_MOVED_FROM,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,COVERED_LINE_MOVED_FROM,
DC_CURRENT_SNAP_COVERED_I,COVERED_LINE_MOVED_TO,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,COVERED_LINE_MOVED_TO,
DC_CURRENT_SNAP_COVERED_I,SAVA,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SAVA,
DC_CURRENT_SNAP_COVERED_I,MAPPED_SKU,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MAPPED_SKU,
DC_CURRENT_SNAP_COVERED_I,OFFER_TYPE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,OFFER_TYPE,
DC_CURRENT_SNAP_COVERED_I,ACTUAL_PRICE_NEGOTIATED,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,ACTUAL_PRICE_NEGOTIATED,
DC_CURRENT_SNAP_COVERED_I,QUOTE_NUMBER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,QUOTE_NUMBER,
DC_CURRENT_SNAP_COVERED_I,OFFER_ATO_SUITE_NAME,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,OFFER_ATO_SUITE_NAME,
DC_CURRENT_SNAP_COVERED_I,TERMINATION_CREDIT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,TERMINATION_CREDIT,
DC_CURRENT_SNAP_COVERED_I,LAST_COVERAGE_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,LAST_COVERAGE_DATE,
DC_CURRENT_SNAP_COVERED_I,FLAG_WE_USE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,FLAG_WE_USE,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_OU_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_OU_ID,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_OU_NAME,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_OU_NAME,
DC_CURRENT_SNAP_COVERED_I,MEU_ALLOWED_CONTRACT_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MEU_ALLOWED_CONTRACT_FLAG,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_INSTALL_GU_COUNT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_INSTALL_GU_COUNT,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_START_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_START_DATE,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_END_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_END_DATE,
DC_CURRENT_SNAP_COVERED_I,CX_EA_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CX_EA_FLAG,
DC_CURRENT_SNAP_COVERED_I,PRODUCT_BILL_TO_PARTY_NAME,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,PRODUCT_BILL_TO_PARTY_NAME,
DC_CURRENT_SNAP_COVERED_I,PRODUCT_BILL_TO_PARTY_ID_PARENT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,PRODUCT_BILL_TO_PARTY_ID_PARENT,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_ID,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_ADDRESS,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_ADDRESS,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_CITY,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_CITY,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_COUNTRY,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_COUNTRY,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_PROVINCE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_PROVINCE,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_POSTAL_CODE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_POSTAL_CODE,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_NUMBER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_NUMBER,
DC_CURRENT_SNAP_COVERED_I,SERVICE_LEVEL,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SERVICE_LEVEL,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_STATUS,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_STATUS,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_NAME,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_NAME,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_GU_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_GU_ID,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_GU_NAME,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_GU_NAME,
DC_CURRENT_SNAP_COVERED_I,CONTRACT_BILL_TO_PARTY_NAME_PARENT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CONTRACT_BILL_TO_PARTY_NAME_PARENT,
DC_CURRENT_SNAP_COVERED_I,SERVICE_LEVEL_DESCRIPTION,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SERVICE_LEVEL_DESCRIPTION,
DC_CURRENT_SNAP_COVERED_I,CISCO_BRANDED_SERVICE_TAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,CISCO_BRANDED_SERVICE_TAG,
DC_CURRENT_SNAP_COVERED_I,SLA_START_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SLA_START_DATE,
DC_CURRENT_SNAP_COVERED_I,SLA_END_DATE,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SLA_END_DATE,
DC_CURRENT_SNAP_COVERED_I,MSS_CONTRACT_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MSS_CONTRACT_FLAG,
DC_CURRENT_SNAP_COVERED_I,SLA_STATUS,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SLA_STATUS,
DC_CURRENT_SNAP_COVERED_I,SERVICE_PARTNER,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SERVICE_PARTNER,
DC_CURRENT_SNAP_COVERED_I,SFC_FLAG,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,SFC_FLAG,
DC_CURRENT_SNAP_COVERED_I,BILL_TO_ORG_ID,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,BILL_TO_ORG_ID,
DC_CURRENT_SNAP_COVERED_I,MD5_HASH,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,MD5_HASH,
DC_CURRENT_SNAP_COVERED_I,ORDERV_CURRENT,DIRECT,DAILY_COVERAGE_INSTANCE_2025_10_25,ORDERV_CURRENT,
DC_CURRENT_SNAP_COVERED_C,SOURCE_IDENTIFIER,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,SOURCE_IDENTIFIER,
DC_CURRENT_SNAP_COVERED_C,COVERED_LINE_ID,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,COVERED_LINE_ID,
DC_CURRENT_SNAP_COVERED_C,PARENT_INSTANCE_ID,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,PARENT_INSTANCE_ID,
DC_CURRENT_SNAP_COVERED_C,INSTANCE_ID,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,INSTANCE_ID,
DC_CURRENT_SNAP_COVERED_C,CONTRACT_ID,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,CONTRACT_ID,
DC_CURRENT_SNAP_COVERED_C,SERVICE_LINE_ID,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,SERVICE_LINE_ID,
DC_CURRENT_SNAP_COVERED_C,STS_CODE,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,STS_CODE,
DC_CURRENT_SNAP_COVERED_C,START_DATE,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,START_DATE,
DC_CURRENT_SNAP_COVERED_C,END_DATE,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,END_DATE,
DC_CURRENT_SNAP_COVERED_C,CLE_ID_RENEWED,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,CLE_ID_RENEWED,
DC_CURRENT_SNAP_COVERED_C,CLE_ID_RENEWED_TO,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,CLE_ID_RENEWED_TO,
DC_CURRENT_SNAP_COVERED_C,DNR_FLAG,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,DNR_FLAG,
DC_CURRENT_SNAP_COVERED_C,PRICE_NEGOTIATED,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,PRICE_NEGOTIATED,
DC_CURRENT_SNAP_COVERED_C,PRICE_UNIT,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,PRICE_UNIT,
DC_CURRENT_SNAP_COVERED_C,MAINTENANCE_PO_NUMBER,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,MAINTENANCE_PO_NUMBER,
DC_CURRENT_SNAP_COVERED_C,MAINTENANCE_SO_NUMBER,DIRECT,DAILY_COVERAGE_CONTRACT_2025_10_25,MAINTENANCE_SO_NUMBER,
