repo_name,function_name,table_name,column_name,file_name
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,DUPLICATE_CVG_REF_LINE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,EDWSF_SOURCE_DELETED_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,END_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,ENTITLED_START_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,EXTERNAL_SERVICE_SO_LINE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,EXTERNAL_SERVICE_SO_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,INSTANCE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,INVENTORY_ITEM_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,INVOICE_ELIGIBLE_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,LINE_CREATED_BY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,LINE_CREATION_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,LINE_LAST_UPDATED_BY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,LINE_LAST_UPDATE_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,LINE_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,LSE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,MAINTENANCE_PO_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,MAINTENANCE_SO_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,MAPPED_SKU,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,MULTI_SO_LINE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,MULTI_SO_LINE_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,NRT_CREATED_BY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,NRT_CREATION_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,NRT_LAST_UPDATED_BY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,NRT_LAST_UPDATE_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,NRT_PROGRAM_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,NRT_REQUEST_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,NUMBER_OF_ITEMS,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,OBJECT_CODE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,OFFER_ATO_SUITE_NAME,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,OFFER_TRANSACTION_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,OFFER_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,ORDER_ORIGIN,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,ORDER_SOURCE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,ORIGINAL_TRN_CODE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,PBS_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,PRICE_NEGOTIATED,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,PRICE_UNIT,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,PRODUCT_LABEL,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,PRODUCT_NOTES,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,PROGRAM_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,PROPOSAL_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,QUOTE_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,QUOTE_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,RENEWAL_ELIGIBLE_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,RENEWED_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,SAVA,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,SERVICE_FEE_START_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,SERVICE_LINE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,SERVICE_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,SO_LINE_ID_SOURCE_SYSTEM,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,SO_NUMBER_SOURCE_SYSTEM,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,START_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,STS_CODE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,TECHNOLOGY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,TRN_CODE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,USD_CONVERSION_RATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,USD_PRICE_NEGOTIATED,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL,USD_PRICE_UNIT,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,ACTUAL_PRICE_NEGOTIATED,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,ARCHITECTURE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CLE_ID_RENEWED,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CLE_ID_RENEWED_TO,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CONTRACT_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,COVERED_LINE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,COVERED_LINE_MOVED_FROM,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,COVERED_LINE_MOVED_TO,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CREDIT_FREE_COVERAGE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CURRENCY_CODE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE1,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE10,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE11,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE12,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE13,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE14,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE15,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE2,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE3,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE4,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE5,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE6,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE7,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE8,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,CVD_ATTRIBUTE9,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,DATE_RENEWED,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,DNR_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,DUPLICATE_COVERAGE_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,DUPLICATE_CVG_REF_LINE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,ENTITLED_START_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,EXTERNAL_SERVICE_SO_LINE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,EXTERNAL_SERVICE_SO_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,INSTANCE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,INVENTORY_ITEM_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,INVOICE_ELIGIBLE_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,LINE_CREATED_BY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,LINE_CREATION_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,LINE_LAST_UPDATED_BY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,LINE_LAST_UPDATE_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,LINE_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,LSE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,MAINTENANCE_PO_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,MAINTENANCE_SO_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,MAPPED_SKU,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,MULTI_SO_LINE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,MULTI_SO_LINE_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,NRT_CREATED_BY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,NRT_CREATION_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,NRT_LAST_UPDATED_BY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,NRT_LAST_UPDATE_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,NRT_PROGRAM_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,NRT_REQUEST_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,NUMBER_OF_ITEMS,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,OBJECT_CODE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,OFFER_ATO_SUITE_NAME,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,OFFER_TRANSACTION_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,OFFER_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,ORDER_ORIGIN,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,ORDER_SOURCE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,ORIGINAL_TRN_CODE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,PBS_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,PRICE_NEGOTIATED,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,PRICE_UNIT,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,PRODUCT_LABEL,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,PRODUCT_NOTES,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,PROGRAM_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,PROPOSAL_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,QUOTE_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,QUOTE_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,RENEWAL_ELIGIBLE_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,RENEWED_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,SAVA,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,SERVICE_FEE_START_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,SERVICE_LINE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,SERVICE_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,SO_LINE_ID_SOURCE_SYSTEM,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,SO_NUMBER_SOURCE_SYSTEM,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,START_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,STS_CODE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,TECHNOLOGY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,TRN_CODE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,USD_CONVERSION_RATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,USD_PRICE_NEGOTIATED,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_CVDPRDLINE_DETAIL_H,USD_PRICE_UNIT,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,BILL_TO_SITE_USE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,COVERED_STATUS,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,CURRENCY_CODE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,DEAL_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,DELIST_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,DUPLICATE_COVERAGE_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,DUPLICATE_IB_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,DUPLICATE_IB_REF_INSTANCE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,DUP_SERIAL_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,EDWSF_SOURCE_DELETED_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,INSTALL_AT_SITE_USE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,INSTANCE_CREATION_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,INSTANCE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,INSTANCE_LAST_UPDATE_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,INSTANCE_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,INSTANCE_STATUS_DESC,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,INVENTORY_ITEM_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,ITEM_NAME,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,ITEM_TYPE_FLAG,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,NRT_CREATED_BY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,NRT_CREATION_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,NRT_LAST_UPDATED_BY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,NRT_LAST_UPDATE_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,NRT_PROGRAM_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,NRT_REQUEST_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,ORDER_SOURCE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,PARENT_INSTANCE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,PO_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,PROGRAM_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,QUANTITY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,REPLACED_INSTANCE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,SAVA,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,SERIAL_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,SHIP_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,SHIP_TO_SITE_USE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,SO_LINE_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,SO_LINE_ID_SOURCE_SYSTEM,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,SO_NUMBER,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,SO_NUMBER_SOURCE_SYSTEM,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,USD_CONVERSION_RATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,WARRANTY_END_DATE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_INSTANCE_DETAIL,WARRANTY_TYPE,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_SAHDR_CORE,BILLTO_BEGEO_NAME,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_SAHDR_CORE,BILLTO_CR_PARTY_NAME,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_SAHDR_CORE,BILLTO_GU_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_SAHDR_CORE,BILLTO_GU_NAME,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_SAHDR_CORE,BILLTO_PARENT_PARTY_ID,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_SAHDR_CORE,BILLTO_PARENT_PARTY_NAME,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_SAHDR_CORE,BILL_TO_ADDRESS1,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_SAHDR_CORE,BILL_TO_CITY,daily_acat.py
daily_source_acat,get_req_schema_from_source_names,CSF_XXCCS_DS_SAHDR_CORE,BILL_TO_COUNTRY,daily_acat.py
